WigleWifi-1.4,appRelease=2.26,model=LG-H870,release=7.0,device=lucye,display=NRD90U,board=msm8996,brand=lge
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
24:79:2a:2c:3d:6c,Ariel_University,[ESS],2017-10-29 15:02:43,44,-65,32.10310443,35.20722873,1051,60.68000030517578,WIFI
24:79:2a:2c:3d:68,Ariel_University,[ESS],2017-10-29 15:02:43,11,-55,32.10310443,35.20722873,1051,60.68000030517578,WIFI
34:8f:27:20:8c:1c,Ariel_University,[ESS],2017-10-29 15:02:43,36,-63,32.10310443,35.20722873,1051,60.68000030517578,WIFI
34:8f:27:20:8c:18,Ariel_University,[ESS],2017-10-29 15:02:43,1,-61,32.10310443,35.20722873,1051,60.68000030517578,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-10-29 15:02:43,6,-78,32.10310443,35.20722873,1051,60.68000030517578,WIFI
00:25:86:cb:fd:f8,,[ESS],2017-10-29 15:02:43,9,-69,32.10310443,35.20722873,1051,60.68000030517578,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-10-29 15:02:43,1,-76,32.10310443,35.20722873,1051,60.68000030517578,WIFI
1c:b9:c4:16:d2:88,Ariel_University,[ESS],2017-10-29 15:02:43,6,-75,32.10310443,35.20722873,1051,60.68000030517578,WIFI
1c:b9:c4:12:90:b8,Ariel_University,[ESS],2017-10-29 15:02:43,11,-81,32.10310443,35.20722873,1051,60.68000030517578,WIFI
34:8f:27:a0:8c:17,,[WPA2-PSK-CCMP][ESS],2017-10-29 15:02:43,36,-62,32.10310443,35.20722873,1051,60.68000030517578,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-10-29 15:02:43,1,-78,32.10310443,35.20722873,1051,60.68000030517578,WIFI
42507_7211_3084803,HOT mobile,UNKNOWN;il,2017-10-29 15:02:43,0,-113,32.10310443,35.20722873,1051,60.68000030517578,GSM
24:79:2a:2c:3d:6c,Ariel_University,[ESS],2017-10-29 15:02:48,44,-59,32.10309237,35.2072303,1052,145.63198852539062,WIFI
24:79:2a:ac:3d:67,,[WPA2-PSK-CCMP][ESS],2017-10-29 15:02:48,44,-60,32.10309237,35.2072303,1052,145.63198852539062,WIFI
f8:d1:11:77:77:c6,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-29 15:02:48,4,-84,32.10309237,35.2072303,1052,145.63198852539062,WIFI
6c:b0:ce:35:d1:07,sfaradir-2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:17:22,1,-71,31.87853525,34.74700661,66,12.13599967956543,WIFI
d8:37:be:f1:66:c1,TB,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:22,9,-80,31.87853525,34.74700661,66,12.13599967956543,WIFI
14:ae:db:c1:2b:65,Ziva,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:22,11,-77,31.87853525,34.74700661,66,12.13599967956543,WIFI
6c:b0:ce:35:d1:08,sfaradir-5,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:17:22,60,-84,31.87853525,34.74700661,66,12.13599967956543,WIFI
14:ae:db:b1:07:3d,Elizabeth_Wifi,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:22,11,-81,31.87853525,34.74700661,66,12.13599967956543,WIFI
20:0c:c8:0f:c4:a6,Amber,[WPS][ESS],2017-11-10 11:17:22,1,-84,31.87853525,34.74700661,66,12.13599967956543,WIFI
bc:f6:85:0e:93:8d,Bezeq-N_0e938c,[ESS],2017-11-10 11:17:22,6,-84,31.87853525,34.74700661,66,12.13599967956543,WIFI
42507_11111_8501771,HOT mobile,UNKNOWN;il,2017-11-10 11:17:22,0,-113,31.87853525,34.74700661,66,12.13599967956543,GSM
00:e0:20:5e:a4:c4,Wifi-Repeater,[WPS][ESS],2017-11-10 11:17:24,1,-78,31.87850361,34.74702242,54,6.067999839782715,WIFI
00:90:8f:81:a0:64,Irina,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-10 11:17:26,1,-83,31.87851405,34.74699672,58,4.550999641418457,WIFI
1c:5f:2b:8b:36:a0,NGN_2.4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-10 11:17:26,7,-86,31.87851405,34.74699672,58,4.550999641418457,WIFI
00:78:9e:fb:0c:d1,HOTBOX-DC7A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:17:34,1,-85,31.8784901,34.74700867,53,4.550999641418457,WIFI
90:f6:52:2a:17:1a,noname,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:37,4,-82,31.87846829,34.74700643,48,4.550999641418457,WIFI
00:02:6f:c8:a0:92,,[ESS],2017-11-10 11:17:46,13,-86,31.87846156,34.74698328,47,4.550999641418457,WIFI
d4:6e:0e:3b:9b:ce,meni_ap2,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:17:51,7,-87,31.878462,34.74704654,49,4.550999641418457,WIFI
90:f6:52:2a:17:1a,noname,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:55,4,-76,31.87839966,34.74714882,49,6.067999839782715,WIFI
10:be:f5:3f:b0:d0,Natalie,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:55,6,-83,31.87839966,34.74714882,49,6.067999839782715,WIFI
14:ae:db:30:9b:72,hagbi10,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:55,5,-85,31.87839966,34.74714882,49,6.067999839782715,WIFI
20:0c:c8:0e:9c:5f,meital 2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:17:55,1,-85,31.87839966,34.74714882,49,6.067999839782715,WIFI
00:78:9e:fb:0c:d1,HOTBOX-DC7A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:17:57,1,-75,31.87836371,34.74722081,50,6.067999839782715,WIFI
70:62:b8:32:fb:2b,omer1_2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:57,6,-82,31.87836371,34.74722081,50,6.067999839782715,WIFI
14:ae:db:c1:2b:65,Ziva,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:59,11,-69,31.8783471,34.74725962,49,4.550999641418457,WIFI
bc:f6:85:0e:93:8d,Bezeq-N_0e938c,[ESS],2017-11-10 11:17:59,6,-79,31.8783471,34.74725962,49,4.550999641418457,WIFI
20:0c:c8:0e:9c:5f,meital 2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:17:59,1,-80,31.8783471,34.74725962,49,4.550999641418457,WIFI
70:62:b8:32:fb:2b,omer1_2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:17:59,6,-76,31.8783471,34.74725962,49,4.550999641418457,WIFI
14:ae:db:44:71:dd,BEZEQINT-71D9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:08,1,-83,31.87811835,34.74724909,44,4.550999641418457,WIFI
14:ae:db:55:b4:7d,HaNi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:10,6,-76,31.87797138,34.74716181,43,4.550999641418457,WIFI
00:90:8f:38:7a:78,Gabi1950,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-10 11:18:10,3,-79,31.87797138,34.74716181,43,4.550999641418457,WIFI
64:66:b3:ac:95:aa,TP-LINK_AC95AA,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:12,1,-82,31.87782636,34.74708838,44,4.550999641418457,WIFI
b0:b2:8f:3e:ad:e1,HOTBOX-EB4B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:12,1,-80,31.87782636,34.74708838,44,4.550999641418457,WIFI
64:66:b3:ac:95:aa,TP-LINK_AC95AA,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:14,1,-76,31.87773366,34.74702117,43,4.550999641418457,WIFI
40:a5:ef:11:d5:9a,COMFAST,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:18:14,11,-79,31.87773366,34.74702117,43,4.550999641418457,WIFI
e0:ce:c3:18:6c:04,Meshi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:14,1,-82,31.87773366,34.74702117,43,4.550999641418457,WIFI
00:90:8f:38:7a:78,Gabi1950,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-10 11:18:16,3,-72,31.87767884,34.74699242,43,6.067999839782715,WIFI
6c:2e:85:fe:fc:1b,HILA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:16,1,-75,31.87767884,34.74699242,43,6.067999839782715,WIFI
f8:1a:67:c2:1f:c6,home2015,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:18,11,-80,31.8776456,34.74696015,44,6.067999839782715,WIFI
f8:1a:67:c2:1f:c6,home2015,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:21,11,-75,31.87759788,34.74689139,45,6.067999839782715,WIFI
10:5a:f7:0e:15:1a,Maor-lasri-Agever5,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:21,52,-88,31.87759788,34.74689139,45,6.067999839782715,WIFI
14:ae:db:57:5c:8d,Mazafaka,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:21,6,-85,31.87759788,34.74689139,45,6.067999839782715,WIFI
42507_11111_8501763,HOT mobile,UNKNOWN;il,2017-11-10 11:18:21,0,-113,31.87759788,34.74689139,45,6.067999839782715,GSM
14:ae:db:b9:83:ad,anna-1,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:25,1,-87,31.87759211,34.74675093,44,6.067999839782715,WIFI
34:ce:00:1e:21:96,Azulay,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:27,1,-68,31.87766432,34.74656055,43,6.067999839782715,WIFI
a0:ab:1b:61:99:6c,Maabi,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:27,3,-82,31.87766432,34.74656055,43,6.067999839782715,WIFI
48:ee:0c:3f:8f:e8,rafi,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:27,9,-83,31.87766432,34.74656055,43,6.067999839782715,WIFI
00:e0:20:84:47:0d,HOTBOX-0CEE,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:18:27,1,-79,31.87766432,34.74656055,43,6.067999839782715,WIFI
d0:0f:6d:81:00:19,Maor_12,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:27,8,-85,31.87766432,34.74656055,43,6.067999839782715,WIFI
7c:b7:33:a1:95:6b,Avi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:27,11,-82,31.87766432,34.74656055,43,6.067999839782715,WIFI
d8:fe:e3:02:02:a1,Bezeq-N_0202a0,[ESS],2017-11-10 11:18:27,11,-76,31.87766432,34.74656055,43,6.067999839782715,WIFI
52:fe:e3:02:02:a2,Bezeq Free 0202A0,[ESS],2017-11-10 11:18:27,11,-77,31.87766432,34.74656055,43,6.067999839782715,WIFI
a4:52:6f:ff:d6:99,Moria,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:29,1,-73,31.8777624,34.74633544,43,6.067999839782715,WIFI
e0:ce:c3:86:92:e1,HOTFiber-D6EC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:29,6,-79,31.8777624,34.74633544,43,6.067999839782715,WIFI
74:44:01:3a:58:fe,RIVA,[WPA-PSK-TKIP][WPS][ESS],2017-11-10 11:18:29,11,-81,31.8777624,34.74633544,43,6.067999839782715,WIFI
bc:f6:85:0e:93:8d,Bezeq-N_0e938c,[ESS],2017-11-10 11:18:31,6,-89,31.87783772,34.74615928,42,6.067999839782715,WIFI
14:ae:db:b9:83:ad,anna-1,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:31,1,-81,31.87783772,34.74615928,42,6.067999839782715,WIFI
00:78:9e:fa:6e:b3,hotbb,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:31,11,-75,31.87783772,34.74615928,42,6.067999839782715,WIFI
00:8c:54:8e:e7:f1,Dvir,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:31,6,-79,31.87783772,34.74615928,42,6.067999839782715,WIFI
a0:ab:1b:56:4e:7c,Adir_123,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:31,1,-82,31.87783772,34.74615928,42,6.067999839782715,WIFI
fc:b4:e6:1e:09:de,HOTFiber-C359,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:31,1,-82,31.87783772,34.74615928,42,6.067999839782715,WIFI
70:62:b8:34:01:15,marina,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:31,1,-83,31.87783772,34.74615928,42,6.067999839782715,WIFI
00:8c:54:8e:e7:f1,Dvir,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:33,6,-73,31.87789009,34.74607458,42,4.550999641418457,WIFI
fc:b4:e6:1e:09:de,HOTFiber-C359,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:33,1,-70,31.87789009,34.74607458,42,4.550999641418457,WIFI
64:70:02:9e:a0:52,Moshel,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:33,4,-81,31.87789009,34.74607458,42,4.550999641418457,WIFI
b4:ee:b4:a8:7a:f4,ED50,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:33,11,-81,31.87789009,34.74607458,42,4.550999641418457,WIFI
14:ae:db:c5:1d:72,reuvencohen,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:33,7,-81,31.87789009,34.74607458,42,4.550999641418457,WIFI
e0:ce:c3:3c:54:3b,moran,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:33,9,-85,31.87789009,34.74607458,42,4.550999641418457,WIFI
b0:b2:8f:3f:18:08,HOTBOX-144C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:33,1,-86,31.87789009,34.74607458,42,4.550999641418457,WIFI
00:18:25:03:79:50,TP-LINK241,[ESS],2017-11-10 11:18:33,13,-83,31.87789009,34.74607458,42,4.550999641418457,WIFI
d0:0f:6d:81:00:19,Maor_12,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:35,8,-80,31.87799902,34.74601832,43,4.550999641418457,WIFI
14:ae:db:56:23:75,Yosi494,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:35,6,-74,31.87799902,34.74601832,43,4.550999641418457,WIFI
e0:46:9a:66:b5:b6,SHLOMI,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:18:35,8,-75,31.87799902,34.74601832,43,4.550999641418457,WIFI
14:ae:db:b1:38:05,analia,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:35,11,-75,31.87799902,34.74601832,43,4.550999641418457,WIFI
14:ae:db:be:c6:52,Shaked.2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:35,11,-78,31.87799902,34.74601832,43,4.550999641418457,WIFI
c4:04:15:1c:1b:80,Kiosk,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:18:35,8,-80,31.87799902,34.74601832,43,4.550999641418457,WIFI
7c:03:4c:ba:c7:2e,HOTBOX123,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:35,1,-83,31.87799902,34.74601832,43,4.550999641418457,WIFI
10:5a:f7:09:c9:69,oshri_2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:35,11,-87,31.87799902,34.74601832,43,4.550999641418457,WIFI
c4:04:15:1c:1b:80,Kiosk,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:18:37,8,-71,31.87813177,34.74602917,44,4.550999641418457,WIFI
40:65:a3:2c:14:b5,hakakian,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:37,1,-84,31.87813177,34.74602917,44,4.550999641418457,WIFI
06:ae:db:b1:35:15,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:37,1,-86,31.87813177,34.74602917,44,4.550999641418457,WIFI
64:70:02:9e:a0:52,Moshel,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:39,4,-76,31.8782755,34.74611907,44,4.550999641418457,WIFI
7c:03:4c:ba:c7:2e,HOTBOX123,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:39,1,-76,31.8782755,34.74611907,44,4.550999641418457,WIFI
d4:6e:0e:3b:9b:ce,meni_ap2,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:39,7,-78,31.8782755,34.74611907,44,4.550999641418457,WIFI
a0:4f:d4:3d:10:51,Amran,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:39,11,-81,31.8782755,34.74611907,44,4.550999641418457,WIFI
50:04:b8:32:2f:1c,Partner.Home-2F1C,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:39,4,-82,31.8782755,34.74611907,44,4.550999641418457,WIFI
08:3e:5d:5b:a9:62,HOTBOX-EB4B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:39,1,-82,31.8782755,34.74611907,44,4.550999641418457,WIFI
c0:ac:54:f5:e0:fb,hot1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:39,11,-82,31.8782755,34.74611907,44,4.550999641418457,WIFI
3c:1e:04:08:a8:e5,shoval_2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:39,1,-82,31.8782755,34.74611907,44,4.550999641418457,WIFI
c4:12:f5:fe:73:92,sagi,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:39,1,-83,31.8782755,34.74611907,44,4.550999641418457,WIFI
00:78:9e:fb:95:65,Igal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:39,6,-84,31.8782755,34.74611907,44,4.550999641418457,WIFI
14:af:db:30:9b:72,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:39,5,-84,31.8782755,34.74611907,44,4.550999641418457,WIFI
14:ae:db:30:9b:72,hagbi10,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:39,5,-85,31.8782755,34.74611907,44,4.550999641418457,WIFI
e8:74:e6:ff:e7:61,Cellcom-WiFi,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:39,11,-85,31.8782755,34.74611907,44,4.550999641418457,WIFI
00:22:b0:e8:db:dd,Y,[WEP][ESS],2017-11-10 11:18:39,6,-82,31.8782755,34.74611907,44,4.550999641418457,WIFI
14:ae:db:56:23:75,Yosi494,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:41,6,-63,31.87843972,34.74621832,44,4.550999641418457,WIFI
00:22:b0:e8:db:dd,Y,[WEP][ESS],2017-11-10 11:18:41,6,-73,31.87843972,34.74621832,44,4.550999641418457,WIFI
f8:e9:03:0f:bd:5b,MAOR_2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:41,11,-69,31.87843972,34.74621832,44,4.550999641418457,WIFI
00:78:9e:fa:94:9e,BISLI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:41,9,-77,31.87843972,34.74621832,44,4.550999641418457,WIFI
7c:03:4c:ba:ce:8a,HOTBOX-A35E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:41,11,-77,31.87843972,34.74621832,44,4.550999641418457,WIFI
7c:b7:33:2c:a1:8f,mesika,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:41,1,-78,31.87843972,34.74621832,44,4.550999641418457,WIFI
10:5a:f7:09:4d:19,zoei_2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:41,1,-81,31.87843972,34.74621832,44,4.550999641418457,WIFI
00:78:9e:fb:95:65,Igal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:43,6,-78,31.87862446,34.7463212,44,4.550999641418457,WIFI
14:af:db:30:9b:72,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:43,5,-70,31.87862446,34.7463212,44,4.550999641418457,WIFI
14:ae:db:30:9b:72,hagbi10,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:43,5,-71,31.87862446,34.7463212,44,4.550999641418457,WIFI
00:78:9e:fa:94:9e,BISLI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:43,9,-69,31.87862446,34.7463212,44,4.550999641418457,WIFI
00:78:9e:fb:24:6a,HOTBOX-431C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:43,1,-80,31.87862446,34.7463212,44,4.550999641418457,WIFI
14:af:db:a4:19:b2,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:43,10,-82,31.87862446,34.7463212,44,4.550999641418457,WIFI
fc:b4:e6:d2:7d:c9,Klemantina,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:43,11,-85,31.87862446,34.7463212,44,4.550999641418457,WIFI
42507_11111_8501763,HOT mobile,UNKNOWN;il,2017-11-10 11:18:43,0,-113,31.87862446,34.7463212,44,4.550999641418457,GSM
00:02:6f:c8:a0:92,,[ESS],2017-11-10 11:18:45,13,-78,31.87882542,34.7464287,43,4.550999641418457,WIFI
d0:0f:6d:81:00:19,Maor_12,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:47,8,-77,31.87902295,34.74649239,40,4.550999641418457,WIFI
14:ae:db:c5:1d:72,reuvencohen,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:47,7,-83,31.87902295,34.74649239,40,4.550999641418457,WIFI
e0:46:9a:66:b5:b6,SHLOMI,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:18:47,8,-85,31.87902295,34.74649239,40,4.550999641418457,WIFI
00:02:6f:c8:a0:92,,[ESS],2017-11-10 11:18:47,13,-65,31.87902295,34.74649239,40,4.550999641418457,WIFI
64:66:b3:c4:8d:3a,internet,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:18:47,4,-82,31.87902295,34.74649239,40,4.550999641418457,WIFI
c4:12:f5:84:0f:43,simantov,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:47,1,-78,31.87902295,34.74649239,40,4.550999641418457,WIFI
00:78:9e:ff:83:67,HOTBOX-B684,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:47,1,-82,31.87902295,34.74649239,40,4.550999641418457,WIFI
14:ae:db:cd:96:6a,Elad_2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:47,9,-83,31.87902295,34.74649239,40,4.550999641418457,WIFI
1c:5f:2b:9d:16:9f,itzik&sivan,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:18:47,6,-85,31.87902295,34.74649239,40,4.550999641418457,WIFI
c4:04:15:1c:1b:80,Kiosk,[WPA2-PSK-CCMP][WPS][ESS],2017-11-10 11:18:49,8,-83,31.87915823,34.74649053,39,4.550999641418457,WIFI
00:02:6f:c8:a0:92,,[ESS],2017-11-10 11:18:49,13,-54,31.87915823,34.74649053,39,4.550999641418457,WIFI
00:02:6f:cd:56:d3,,[ESS],2017-11-10 11:18:49,3,-80,31.87915823,34.74649053,39,4.550999641418457,WIFI
00:18:25:03:83:70,TP-LINK802,[ESS],2017-11-10 11:18:51,7,-81,31.87923779,34.74631651,40,4.550999641418457,WIFI
64:70:02:9e:a0:52,Moshel,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-10 11:18:53,4,-82,31.87928898,34.74607721,41,6.067999839782715,WIFI
50:04:b8:32:2f:1c,Partner.Home-2F1C,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:53,4,-83,31.87928898,34.74607721,41,6.067999839782715,WIFI
3c:1e:04:08:a8:e5,shoval_2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:53,1,-82,31.87928898,34.74607721,41,6.067999839782715,WIFI
00:02:6f:cd:56:d3,,[ESS],2017-11-10 11:18:53,3,-75,31.87928898,34.74607721,41,6.067999839782715,WIFI
00:02:6f:c8:a0:92,,[ESS],2017-11-10 11:18:57,13,-74,31.87939642,34.74546617,42,4.550999641418457,WIFI
c4:12:f5:84:0f:43,simantov,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:57,1,-83,31.87939642,34.74546617,42,4.550999641418457,WIFI
00:78:9e:ff:83:67,HOTBOX-B684,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-10 11:18:57,1,-81,31.87939642,34.74546617,42,4.550999641418457,WIFI
06:ae:db:48:9c:45,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:57,11,-84,31.87939642,34.74546617,42,4.550999641418457,WIFI
14:af:db:30:9b:72,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:59,5,-79,31.87951176,34.74510516,41,4.550999641418457,WIFI
14:ae:db:30:9b:72,hagbi10,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:59,5,-81,31.87951176,34.74510516,41,4.550999641418457,WIFI
00:22:b0:e8:db:dd,Y,[WEP][ESS],2017-11-10 11:18:59,6,-86,31.87951176,34.74510516,41,4.550999641418457,WIFI
00:18:25:03:83:70,TP-LINK802,[ESS],2017-11-10 11:18:59,7,-82,31.87951176,34.74510516,41,4.550999641418457,WIFI
06:ae:db:48:9c:45,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:59,11,-74,31.87951176,34.74510516,41,4.550999641418457,WIFI
14:ae:db:48:9c:45,GOLBARY,[WPA2-PSK-CCMP][ESS],2017-11-10 11:18:59,11,-75,31.87951176,34.74510516,41,4.550999641418457,WIFI
42507_11111_8501763,HOT mobile,UNKNOWN;il,2017-11-10 11:18:59,0,-113,31.87951176,34.74510516,41,4.550999641418457,GSM
00:02:6f:cd:56:d3,,[ESS],2017-11-10 11:19:01,3,-78,31.87966331,34.74472122,40,4.550999641418457,WIFI
42507_11111_13905922,HOT mobile,UNKNOWN;il,2017-11-10 11:19:01,0,-113,31.87966331,34.74472122,40,4.550999641418457,GSM
14:ae:db:be:c5:62,Amnon-2.4,[WPA2-PSK-CCMP][ESS],2017-11-10 11:19:03,1,-80,31.87986357,34.74433271,40,4.550999641418457,WIFI
14:af:db:be:c5:62,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-10 11:19:03,1,-81,31.87986357,34.74433271,40,4.550999641418457,WIFI
